time,channel_id,msg_id,item,price,seller_tag,seller_avipart
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Pirate boots (white lvled) $50,50.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Blackbeards set $7,7.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Sakura Empress set (missing halo and wings) $6,6.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Weapons Master dress + hood (white) $10,10.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Invincible master back scabbards (2x black) $8,8.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Invincible master back scabbards (white) $8,8.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:23:20,733999480898322452,798587853558382634,Invincible master back scabbards (pink) $10,10.0,Bri<3#6460,559199574871244810/1e70608f62c075c53a5bdb52f21887b8
2021-01-12T16:19:10,733999480898322452,798586884371644437,600 million (after tax) $80,80.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,300 million (after tax) $40,40.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Pirate Boots (Unlvl)(Black) $50,50.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Demon $30,30.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Pirate Shirt (Unlvl)(Purple) $25,25.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Clown Nose (lvl)(Red) $18,18.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Rosy Cheeks (Dark) $8,8.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Radiant Messenger Long $6,6.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Daylight Leaves $4,4.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Mar. 2010 Cat Paws (White) $4,4.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Starry $3,3.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T16:19:10,733999480898322452,798586884371644437,Deep Sea Hair $2,2.0,Moni#1129,671457861250842628/510011e24569497849d2b35071e1314e
2021-01-12T15:39:58,765356748269682708,798577021054746674,a788277782077636610 a788277782077636610 a788277782077636610 Free 50 mil small bundle with each purchase over 50$ a788277782077636610 a788277782077636610 a788277782077636610,50.0,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T15:37:23,733999480898322452,798576372300906557,,,babygirl#4983,383716786002067457/3341afbb3c6900cd0d061aeb45301820
2021-01-12T14:19:57,765146247992180736,798556881538252821,110million random smalls for $15 (included Zoe pass and 2 last mediums),15.0,brunajudici#6360,766393824942489620/0455f3c7d7047338137c7d39228f5312
2021-01-12T14:19:57,765146247992180736,798556881538252821,5.5k flows for $10,10.0,brunajudici#6360,766393824942489620/0455f3c7d7047338137c7d39228f5312
2021-01-12T14:08:44,733999480898322452,798554060570886215,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:49,765146247992180736,798553741934198805,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:07:16,765356748269682708,798553691912536125,788444397439418470 100 mil smalls = 10$,10.0,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:55,765356748269682708,798553602674655253,788444397439418470 Dark Freckles 8$,8.0,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:33,765356748269682708,798553510412156989,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:33,765356748269682708,798553510412156989,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T14:06:14,765356748269682708,798553430125707294,,,pem#4481,599333381880414278/cbd552fb842cc7ddd2615820a2079137
2021-01-12T09:58:09,733999480898322452,798470460580036629,,,Reen#1793,708627235757883402/5e1651c64e603c583b8e0f0ebf696ec0
2021-01-12T09:30:46,733999480898322452,798484108471828511,Green GB Set $200,200.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Oct. 2009 Vamp Set $100,100.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Black Pirate Hat $50,50.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Demon Eyes $30,30.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,7 polar punk hats 4 jackets 2 pants $20,20.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Classic Striped Set (yellow/black) $10,10.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Outlaw Pistol Set $10,10.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Black Leaves $25,25.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Rosy $10,10.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T09:30:46,733999480898322452,798484108471828511,Gi Evan Hair $10000 (non negotiable),10000.0,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T03:58:57,733999480898322452,798400413728374825,2000 gems are also available. $1 for 100 gems,1.0,Rosie#1482,703413211885600798/8b4eac02386a2d02d787b98feadf7a9e
2021-01-12T03:58:57,765146247992180736,798400602936705034,I'm a trusted seller that has over 25+ sales #765093005492617247,99999999,Rosie#1482,703413211885600798/8b4eac02386a2d02d787b98feadf7a9e
2021-01-12T03:58:57,765146247992180736,798400602936705034,I'm a trusted seller that has over 25+ sales #765093005492617247,99999999,Rosie#1482,703413211885600798/8b4eac02386a2d02d787b98feadf7a9e
2021-01-12T03:58:12,733999480898322452,798400413728374825,I'm a trusted seller that has over 25+ sales,99999999,Rosie#1482,703413211885600798/8b4eac02386a2d02d787b98feadf7a9e
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-12T02:51:31,733999480898322452,798383632511139850,,,Vader#1845,536120021672525836/3b5766a8abf704cd157f19c80ac097cb
2021-01-11T23:45:34,733999480898322452,798336838493274122,Black Crows $4,4.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Starter goth shirt (black/red) $4,4.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,I see you hood (Red) $5,5.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Nightshade and daylight dweller dresses $6,6.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Captain of black water collection $8,8.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Palm Tree Breezin Shorts (white black and red) $5,5.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Nightshade braided long hair (red/black) $3,3.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Vamp teeth $90,90.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Cur pirate boots $13,13.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,School crush short hair $5,5.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Elite gizmologist hair (short) $5,5.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T23:45:34,733999480898322452,798336838493274122,Morbid head bandages (uncommon) black and green $5,5.0,Jacklyn#2820,747965275101462590/9dbe81cd1536e4f0fc9fcf31b19adfa4
2021-01-11T22:24:39,733999480898322452,798316473877266432,Selling 200 million coins after tax. I have proof and take Paypal FNF; message me if interested,200.0,mos thoser#7105,754061488351871027/936845e6e38abe9942f005a561fad20f
2021-01-11T20:04:25,733999480898322452,798281183871762452,Rainy Ribbit set (Light green) $1,1.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Domino Mask COLLECTION $2,2.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Lets Get Fit COLLECTION (All colors) $3,3.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Thee Overlord COLLECTION $3,3.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Deep Space Explorer Set (white) $4,4.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Extra Emergency COLLECTION $4,4.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Deep Space BUNDLE (Cowls + Jackets) $5.50,5.5,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Epic Explorer Set $6,6.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Forest Spirit set (Black) $6,6.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Bug Buddy Ladybug Set $7.50,7.5,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Wild Pj Party COLLECTION $8.75,8.75,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Starry Eye Tattoo $5,5.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Monster Fur Boots (black) $5.25,5.25,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Monster Fur Boots (White) $6.50,6.5,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:25,733999480898322452,798281183871762452,Vamp Teeth $65,65.0,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T20:04:01,765146247992180736,798281081072779305,,,OhmyKay#1148,222192773166530560/a38a8553db045542455353e41a68ad42
2021-01-11T15:48:09,733999480898322452,798216691891961856,$7 Midnight Crow Wings Black,7.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$7 Nightshade Spring Ephemeral Blossoms,7.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$15 Shamrock Shirt Blue,15.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$15 2012 Summer Track Jacket Brazil,15.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$25 Nightshade Dweller Fae Ears,25.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$65 Daylight Dweller Fae Ears,65.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$25 Clown Nose Yellow,25.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$30 Clown Scarf + Suit + Shoes Blue,30.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$30 Two Tone Pom Pom Mitten Red Grey Blue,30.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$55 Two Tone Pom Pom Mitten Green Orange,55.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$35 Classic Striped Mitten + Scarf Yellow/Red,35.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$45 Solid Pom Pom Mitten + Scarf Blue,45.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$55 Solid Pom Pom Mitten + Scarf Grey Pink,55.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$45 Classic Mitten Purple,45.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$55 Classic Mitten Orange Yellow,55.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$40 Dark Countess (DC) Shoes + Dress Purple,40.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$50 Dark Countess (DC) Shoes + Dress Red,50.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$70 Dark Countess (DC) Shoes + Dress Green Orange,70.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$60 Lucky Devil (LD) Jacket + Pants Red,60.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:48:09,733999480898322452,798216691891961856,$70 Lucky Devil (LD) Jacket + Pants Green Orange,70.0,asuj#0255,758096975454273538/6a3619107352d655ff4516339222aacd
2021-01-11T15:08:56,733999480898322452,798206823823179777,,,arisu#6955,465324248714575883/e3d232cf27c183e2c8c0f820309cf634
2021-01-11T15:08:56,733999480898322452,798206823823179777,,,arisu#6955,465324248714575883/e3d232cf27c183e2c8c0f820309cf634
2021-01-11T15:08:56,733999480898322452,798206823823179777,,,arisu#6955,465324248714575883/e3d232cf27c183e2c8c0f820309cf634
2021-01-11T15:08:56,733999480898322452,798206823823179777,,,arisu#6955,465324248714575883/e3d232cf27c183e2c8c0f820309cf634
2021-01-11T14:33:57,733999480898322452,798197632065339422,,,packy#7541,770401499536162846/ece84b548213c8b2c5b9f1ead48e9bfa
2021-01-11T14:33:57,733999480898322452,798197632065339422,,,packy#7541,770401499536162846/ece84b548213c8b2c5b9f1ead48e9bfa
